dim0,dim1,y
237314.0,86372.0,21.0
,747731.0,28.0
237335.0,,23.0
237365.0,,21.0
237371.0,725902.0,28.0
237373.0,,25.0
237382.0,96102.0,21.0
237385.0,,27.0
237386.0,,22.0
,304073.0,23.0
,253502.0,23.0
,918946.0,30.0
,949432.0,30.0
,601818.0,27.0
237431.0,,30.0
237439.0,260338.0,23.0
237440.0,842343.0,29.0
237441.0,,23.0
,352137.0,24.0
237445.0,,25.0
237466.0,813082.0,29.0
237466.0,,23.0
237466.0,,24.0
237481.0,,27.0
237496.0,,23.0
237502.0,71589.0,21.0
,914940.0,30.0
237598.0,377392.0,24.0
237599.0,598627.0,27.0
237640.0,,21.0
,457324.0,25.0
237650.0,364357.0,24.0
,241408.0,23.0
237669.0,,30.0
,626735.0,27.0
237686.0,924373.0,30.0
237697.0,,23.0
237747.0,564994.0,26.0
,205960.0,22.0
237751.0,894481.0,30.0
237765.0,,29.0
237773.0,810323.0,29.0
237774.0,807399.0,29.0
237788.0,,30.0
,173642.0,22.0
,519523.0,26.0
,495280.0,25.0
237864.0,573536.0,26.0
237877.0,,26.0
237877.0,194325.0,22.0
237878.0,,21.0
237888.0,,27.0
,56497.0,21.0
237896.0,,30.0
237896.0,378822.0,24.0
237899.0,245224.0,23.0
,724431.0,28.0
,378847.0,24.0
237928.0,,26.0
237930.0,91518.0,21.0
237952.0,,26.0
237962.0,48490.0,21.0
237989.0,663082.0,27.0
237994.0,103204.0,21.0
,291407.0,23.0
,459704.0,25.0
238027.0,,25.0
238054.0,212791.0,22.0
238061.0,,21.0
,146007.0,22.0
238072.0,,24.0
238075.0,440002.0,25.0
238076.0,,24.0
,933602.0,30.0
238095.0,471964.0,25.0
238097.0,620167.0,27.0
238104.0,,28.0
238112.0,910060.0,30.0
,526767.0,26.0
,832285.0,29.0
,264972.0,23.0
238186.0,,30.0
238194.0,556034.0,26.0
238210.0,844611.0,29.0
,543956.0,26.0
238228.0,,21.0
238239.0,,23.0
,746214.0,28.0
,746170.0,28.0
238253.0,,24.0
238256.0,82720.0,21.0
238278.0,,29.0
238323.0,,30.0
238329.0,,30.0
238336.0,923721.0,30.0
,454762.0,25.0
238398.0,842374.0,29.0
238410.0,,24.0
238412.0,159948.0,22.0
238454.0,,28.0
,229256.0,23.0
238469.0,746952.0,28.0
,117548.0,21.0
,669348.0,27.0
238504.0,55298.0,21.0
238509.0,,21.0
238511.0,,30.0
,566820.0,26.0
,229823.0,23.0
238572.0,137214.0,22.0
,729904.0,28.0
238582.0,,25.0
,758809.0,28.0
,778989.0,29.0
238598.0,439323.0,25.0
238601.0,830498.0,29.0
238610.0,,22.0
238610.0,731204.0,28.0
238611.0,827226.0,29.0
,332176.0,24.0
238618.0,172829.0,22.0
238619.0,,26.0
238627.0,304729.0,23.0
238631.0,283137.0,23.0
238646.0,,27.0
238653.0,,30.0
238658.0,167374.0,22.0
,95916.0,21.0
238660.0,828927.0,29.0
,185835.0,22.0
238685.0,,29.0
,623589.0,27.0
238689.0,327069.0,24.0
238698.0,,26.0
,741096.0,28.0
238708.0,617445.0,27.0
238712.0,814060.0,29.0
,526848.0,26.0
238731.0,,25.0
238743.0,,28.0
238748.0,,23.0
238748.0,,30.0
238760.0,259234.0,23.0
238785.0,440232.0,25.0
238791.0,536201.0,26.0
238799.0,203235.0,22.0
238804.0,,23.0
238808.0,196998.0,22.0
238831.0,398487.0,24.0
238833.0,187465.0,22.0
238841.0,648638.0,27.0
238842.0,796341.0,29.0
238849.0,,22.0
238852.0,927751.0,30.0
238853.0,618769.0,27.0
238879.0,,21.0
238891.0,,21.0
238903.0,97563.0,21.0
238904.0,665262.0,27.0
238932.0,,30.0
,480562.0,25.0
238937.0,,27.0
238940.0,560677.0,26.0
,90147.0,21.0
,86296.0,21.0
238966.0,862637.0,29.0
238977.0,,25.0
238989.0,110850.0,21.0
239018.0,121547.0,21.0
,170788.0,22.0
239044.0,441469.0,25.0
239057.0,535553.0,26.0
,713068.0,28.0
,32192.0,21.0
239080.0,,21.0
,67535.0,21.0
239087.0,249116.0,23.0
239091.0,,24.0
239096.0,738757.0,28.0
,465883.0,25.0
,539108.0,26.0
,271335.0,23.0
239122.0,172374.0,22.0
239129.0,728080.0,28.0
239134.0,,30.0
239140.0,,29.0
,723866.0,28.0
239175.0,699955.0,28.0
239182.0,,27.0
,319445.0,24.0
,906799.0,30.0
239218.0,,27.0
,546317.0,26.0
239236.0,,25.0
,192881.0,22.0
239270.0,543271.0,26.0
239285.0,,26.0
239286.0,639462.0,27.0
239300.0,754849.0,28.0
239310.0,427359.0,25.0
239325.0,,26.0
,673002.0,27.0
,442081.0,25.0
239344.0,,24.0
239354.0,,28.0
239354.0,89452.0,21.0
,328696.0,24.0
239378.0,449774.0,25.0
239389.0,163486.0,22.0
,278184.0,23.0
239449.0,636907.0,27.0
,272569.0,23.0
239456.0,640655.0,27.0
239464.0,507949.0,26.0
239467.0,291860.0,23.0
239499.0,,23.0
239507.0,,29.0
239513.0,350470.0,24.0
239518.0,,25.0
239518.0,914855.0,30.0
,64355.0,21.0
,614294.0,27.0
,791395.0,29.0
,883054.0,30.0
239553.0,815494.0,29.0
239565.0,379314.0,24.0
,833965.0,29.0
239572.0,,25.0
,444979.0,25.0
239592.0,245135.0,23.0
239604.0,58699.0,21.0
239616.0,817668.0,29.0
,611922.0,27.0
239680.0,374400.0,24.0
,248095.0,23.0
239694.0,447310.0,25.0
239702.0,287854.0,23.0
,550239.0,26.0
,607311.0,27.0
,913398.0,30.0
239800.0,,24.0
239805.0,470195.0,25.0
239814.0,,29.0
239818.0,,26.0
239838.0,268863.0,23.0
,185329.0,22.0
,556262.0,26.0
239862.0,,27.0
239868.0,728335.0,28.0
,912294.0,30.0
239879.0,,23.0
239896.0,63426.0,21.0
239908.0,883080.0,30.0
,361548.0,24.0
239927.0,478024.0,25.0
239936.0,655559.0,27.0
,564469.0,26.0
,736480.0,28.0
239946.0,,28.0
,344823.0,24.0
239957.0,,24.0
239962.0,839552.0,29.0
239969.0,754773.0,28.0
,429373.0,25.0
239978.0,785039.0,29.0
240000.0,332495.0,24.0
240017.0,933475.0,30.0
240020.0,487623.0,25.0
240047.0,646372.0,27.0
240053.0,465276.0,25.0
,53244.0,21.0
240073.0,843512.0,29.0
240074.0,788410.0,29.0
,907313.0,30.0
240081.0,85636.0,21.0
240083.0,795148.0,29.0
240083.0,,24.0
240085.0,,23.0
240122.0,862249.0,29.0
240123.0,473963.0,25.0
240124.0,631253.0,27.0
240128.0,256928.0,23.0
240138.0,,27.0
,370951.0,24.0
240146.0,252815.0,23.0
,467560.0,25.0
240153.0,,22.0
240154.0,,26.0
240172.0,,30.0
,430953.0,25.0
240207.0,,26.0
,616969.0,27.0
240230.0,67004.0,21.0
240231.0,102257.0,21.0
,152214.0,22.0
240246.0,182287.0,22.0
,653529.0,27.0
240255.0,64225.0,21.0
240256.0,647687.0,27.0
240280.0,910379.0,30.0
,822372.0,29.0
240315.0,,22.0
240315.0,,24.0
240327.0,,23.0
240328.0,818712.0,29.0
,819417.0,29.0
240352.0,730238.0,28.0
240355.0,538169.0,26.0
,167112.0,22.0
240378.0,555002.0,26.0
240390.0,730403.0,28.0
240414.0,279456.0,23.0
240420.0,,30.0
240423.0,906322.0,30.0
240424.0,,22.0
240443.0,356006.0,24.0
240444.0,,28.0
240464.0,,30.0
240472.0,417800.0,25.0
240479.0,,28.0
240482.0,175442.0,22.0
240483.0,372844.0,24.0
,456002.0,25.0
240515.0,,27.0
,588800.0,27.0
240550.0,317173.0,24.0
240552.0,,26.0
240559.0,,22.0
,567355.0,26.0
240574.0,,26.0
,646448.0,27.0
240591.0,,27.0
240601.0,722232.0,28.0
240604.0,,30.0
240621.0,610932.0,27.0
,180754.0,22.0
240650.0,262289.0,23.0
,371349.0,24.0
240656.0,,27.0
,691786.0,28.0
240671.0,590478.0,27.0
,161533.0,22.0
,823667.0,29.0
,634654.0,27.0
240719.0,512993.0,26.0
240719.0,659769.0,27.0
,725492.0,28.0
240738.0,,29.0
240750.0,298814.0,23.0
240758.0,,26.0
,264309.0,23.0
,459456.0,25.0
240779.0,,24.0
,270809.0,23.0
240812.0,,26.0
240817.0,,21.0
,529400.0,26.0
,280170.0,23.0
240863.0,266606.0,23.0
,605843.0,27.0
,444952.0,25.0
240899.0,105799.0,21.0
240907.0,705383.0,28.0
,357642.0,24.0
240919.0,,23.0
240935.0,846519.0,29.0
240960.0,,27.0
,456115.0,25.0
,459683.0,25.0
240997.0,,22.0
241025.0,534375.0,26.0
241029.0,186591.0,22.0
,739824.0,28.0
241051.0,283902.0,23.0
,751782.0,28.0
241075.0,526512.0,26.0
,168484.0,22.0
241087.0,562619.0,26.0
241092.0,51393.0,21.0
,404449.0,25.0
241099.0,,24.0
241102.0,,27.0
241135.0,39331.0,21.0
241138.0,,28.0
241140.0,,23.0
241142.0,,30.0
241161.0,,25.0
241175.0,,27.0
,803206.0,29.0
241182.0,493439.0,25.0
241184.0,154462.0,22.0
,203783.0,22.0
241220.0,,30.0
241229.0,,23.0
241254.0,923533.0,30.0
,765683.0,28.0
241279.0,,28.0
,454213.0,25.0
,898835.0,30.0
241293.0,,23.0
241298.0,,25.0
,159126.0,22.0
241310.0,,21.0
241318.0,,28.0
,726651.0,28.0
241319.0,,24.0
241319.0,585928.0,26.0
241338.0,181713.0,22.0
241340.0,945798.0,30.0
,303433.0,23.0
241350.0,925583.0,30.0
241358.0,,23.0
,266473.0,23.0
,618840.0,27.0
241397.0,740903.0,28.0
241408.0,334441.0,24.0
241409.0,825836.0,29.0
241417.0,,29.0
241424.0,,29.0
241426.0,348977.0,24.0
241432.0,360443.0,24.0
241437.0,,22.0
241439.0,,22.0
241449.0,717367.0,28.0
241463.0,,29.0
,718756.0,28.0
,727040.0,28.0
241491.0,425674.0,25.0
241513.0,946563.0,30.0
,543542.0,26.0
,438690.0,25.0
241533.0,653720.0,27.0
241535.0,929383.0,30.0
241540.0,429623.0,25.0
241546.0,70845.0,21.0
241560.0,638391.0,27.0
241562.0,,29.0
241590.0,,23.0
241598.0,712458.0,28.0
241610.0,609362.0,27.0
241613.0,,22.0
,107458.0,21.0
,285046.0,23.0
241636.0,943007.0,30.0
241641.0,732016.0,28.0
241645.0,,27.0
241649.0,191105.0,22.0
241653.0,,27.0
241673.0,384645.0,24.0
241703.0,435905.0,25.0
241703.0,530553.0,26.0
,609371.0,27.0
241717.0,145495.0,22.0
,435223.0,25.0
241753.0,,24.0
,292306.0,23.0
241772.0,,23.0
,673458.0,27.0
241787.0,488817.0,25.0
241796.0,354533.0,24.0
,573862.0,26.0
241824.0,,24.0
241828.0,,23.0
241854.0,64580.0,21.0
241854.0,850746.0,29.0
241868.0,443266.0,25.0
241892.0,368889.0,24.0
,512723.0,26.0
241914.0,,28.0
,841039.0,29.0
,467240.0,25.0
241944.0,,30.0
241974.0,784604.0,29.0
241980.0,48732.0,21.0
241999.0,,23.0
241999.0,218331.0,22.0
,488144.0,25.0
242024.0,,23.0
242025.0,734418.0,28.0
242030.0,452253.0,25.0
,350462.0,24.0
242051.0,465788.0,25.0
242065.0,,22.0
242067.0,,26.0
242070.0,92329.0,21.0
242073.0,177287.0,22.0
242076.0,455672.0,25.0
242102.0,611979.0,27.0
,37512.0,21.0
,424502.0,25.0
,251334.0,23.0
,833816.0,29.0
242131.0,833301.0,29.0
,637283.0,27.0
242150.0,,29.0
242158.0,,29.0
,538983.0,26.0
,717377.0,28.0
242200.0,751486.0,28.0
242215.0,,29.0
242230.0,,21.0
,800068.0,29.0
242240.0,753763.0,28.0
242241.0,365043.0,24.0
242245.0,,25.0
242263.0,,21.0
242270.0,,26.0
,234727.0,23.0
242288.0,639998.0,27.0
242290.0,451779.0,25.0
242292.0,,27.0
242293.0,,29.0
242297.0,296768.0,23.0
,894496.0,30.0
242314.0,,26.0
,280053.0,23.0
242351.0,914334.0,30.0
,220510.0,23.0
,464989.0,25.0
242387.0,845194.0,29.0
,825703.0,29.0
242416.0,745260.0,28.0
242418.0,,29.0
242466.0,,24.0
242468.0,349808.0,24.0
242469.0,735406.0,28.0
,574922.0,26.0
242479.0,102129.0,21.0
,916079.0,30.0
242483.0,811568.0,29.0
242495.0,855092.0,29.0
,363621.0,24.0
,806602.0,29.0
242552.0,895572.0,30.0
,81363.0,21.0
242591.0,269286.0,23.0
242604.0,244306.0,23.0
,802065.0,29.0
242611.0,,22.0
242626.0,440384.0,25.0
242632.0,154514.0,22.0
242649.0,,27.0
242652.0,457422.0,25.0
242700.0,343847.0,24.0
,828393.0,29.0
242717.0,,30.0
,537166.0,26.0
242731.0,,29.0
242750.0,,22.0
,662135.0,27.0
,626135.0,27.0
242764.0,662663.0,27.0
242786.0,341477.0,24.0
242797.0,,29.0
242806.0,72267.0,21.0
,630739.0,27.0
242807.0,457921.0,25.0
242810.0,284560.0,23.0
242812.0,,30.0
,398265.0,24.0
,928032.0,30.0
242830.0,907539.0,30.0
242835.0,,22.0
,223632.0,23.0
242843.0,,28.0
242859.0,33326.0,21.0
242877.0,,22.0
242879.0,,24.0
,657395.0,27.0
,853116.0,29.0
242897.0,,24.0
242902.0,,26.0
242908.0,,24.0
,641265.0,27.0
,145789.0,22.0
242961.0,837720.0,29.0
,155036.0,22.0
242974.0,,30.0
242978.0,,23.0
,369653.0,24.0
242997.0,707500.0,28.0
,733414.0,28.0
243008.0,529467.0,26.0
243023.0,,23.0
243053.0,478050.0,25.0
243054.0,837208.0,29.0
,367084.0,24.0
243060.0,298415.0,23.0
,190009.0,22.0
243064.0,,22.0
243067.0,,30.0
243074.0,848201.0,29.0
243078.0,82489.0,21.0
,888955.0,30.0
,84712.0,21.0
243117.0,906281.0,30.0
243152.0,798174.0,29.0
243165.0,376680.0,24.0
243211.0,,28.0
,873607.0,30.0
243219.0,763145.0,28.0
243233.0,,30.0
,348543.0,24.0
,390397.0,24.0
,326401.0,24.0
243253.0,160130.0,22.0
,557463.0,26.0
243280.0,,22.0
243291.0,,24.0
,170441.0,22.0
243321.0,544896.0,26.0
243330.0,287645.0,23.0
243341.0,735613.0,28.0
243347.0,,28.0
,50248.0,21.0
,851760.0,29.0
,637789.0,27.0
243393.0,629433.0,27.0
243393.0,472284.0,25.0
,797467.0,29.0
243396.0,613171.0,27.0
243447.0,,30.0
,815590.0,29.0
,933852.0,30.0
243489.0,,29.0
,591590.0,27.0
,803069.0,29.0
243515.0,,28.0
243517.0,,24.0
,261998.0,23.0
,446064.0,25.0
243532.0,233077.0,23.0
,157611.0,22.0
243544.0,50637.0,21.0
243557.0,936127.0,30.0
243564.0,,24.0
,543647.0,26.0
,830813.0,29.0
,142172.0,22.0
243590.0,,29.0
243607.0,149244.0,22.0
243617.0,230856.0,23.0
243619.0,222245.0,23.0
243621.0,420948.0,25.0
243624.0,,29.0
,70120.0,21.0
243627.0,626567.0,27.0
243636.0,,28.0
,229917.0,23.0
,79640.0,21.0
,893998.0,30.0
243698.0,,22.0
243698.0,506277.0,26.0
,800526.0,29.0
243718.0,,29.0
,727873.0,28.0
,82856.0,21.0
243765.0,,25.0
243783.0,,21.0
243798.0,,25.0
243804.0,,26.0
,804509.0,29.0
243836.0,486823.0,25.0
243846.0,462374.0,25.0
243847.0,,25.0
243852.0,926792.0,30.0
243854.0,653344.0,27.0
243857.0,,30.0
243857.0,540699.0,26.0
243884.0,,22.0
243886.0,,22.0
243889.0,,25.0
243892.0,,23.0
243897.0,,26.0
,623771.0,27.0
,539837.0,26.0
243925.0,,26.0
,769224.0,28.0
,169579.0,22.0
243964.0,,28.0
,648983.0,27.0
243974.0,546674.0,26.0
,349019.0,24.0
243985.0,930928.0,30.0
243992.0,,30.0
243995.0,307465.0,23.0
,140356.0,22.0
244009.0,70999.0,21.0
244012.0,,23.0
244018.0,941112.0,30.0
244030.0,613534.0,27.0
244036.0,,28.0
,517934.0,26.0
244038.0,644581.0,27.0
244048.0,805830.0,29.0
,834594.0,29.0
244070.0,,25.0
244070.0,,27.0
244075.0,174350.0,22.0
,606767.0,27.0
,810277.0,29.0
244106.0,,22.0
244107.0,258656.0,23.0
244108.0,,25.0
244108.0,,29.0
244131.0,,30.0
244133.0,243193.0,23.0
,891762.0,30.0
,817162.0,29.0
244158.0,,26.0
244159.0,313448.0,24.0
,627720.0,27.0
,537361.0,26.0
244185.0,,28.0
,532894.0,26.0
244194.0,,22.0
244208.0,,30.0
244210.0,,22.0
,117015.0,21.0
244223.0,277537.0,23.0
,871283.0,30.0
244236.0,,24.0
244262.0,832879.0,29.0
244270.0,,26.0
,391480.0,24.0
244284.0,,28.0
244287.0,355508.0,24.0
,650365.0,27.0
244311.0,,21.0
,253282.0,23.0
,521412.0,26.0
,632665.0,27.0
244357.0,681250.0,28.0
,481764.0,25.0
244386.0,79534.0,21.0
244398.0,,22.0
,706397.0,28.0
244420.0,268700.0,23.0
,552067.0,26.0
,744334.0,28.0
,544234.0,26.0
,655700.0,27.0
244475.0,473793.0,25.0
244496.0,,27.0
244498.0,,29.0
244499.0,73005.0,21.0
244520.0,,21.0
,954503.0,30.0
244534.0,270570.0,23.0
244544.0,,24.0
244550.0,,30.0
244552.0,140707.0,22.0
244562.0,201233.0,22.0
244569.0,366518.0,24.0
,632474.0,27.0
,714196.0,28.0
244599.0,,26.0
244601.0,375032.0,24.0
,450376.0,25.0
244629.0,,21.0
244629.0,,22.0
244632.0,,22.0
244634.0,,29.0
,605545.0,27.0
,43546.0,21.0
244651.0,,21.0
244662.0,170015.0,22.0
,511440.0,26.0
244685.0,,29.0
244697.0,,29.0
244706.0,,28.0
244714.0,119997.0,21.0
,151008.0,22.0
,283238.0,23.0
244725.0,181796.0,22.0
244726.0,691498.0,28.0
244728.0,,27.0
,528409.0,26.0
244763.0,527936.0,26.0
,77158.0,21.0
,418979.0,25.0
244771.0,,26.0
244779.0,,24.0
244796.0,156198.0,22.0
244801.0,,21.0
244802.0,,22.0
244804.0,49777.0,21.0
244807.0,,23.0
244808.0,948783.0,30.0
,170664.0,22.0
,409239.0,25.0
244824.0,352484.0,24.0
244842.0,98244.0,21.0
244844.0,147032.0,22.0
244846.0,,25.0
244857.0,345726.0,24.0
244874.0,,25.0
244894.0,525047.0,26.0
,542617.0,26.0
244921.0,861453.0,29.0
244933.0,260923.0,23.0
244934.0,157770.0,22.0
244960.0,30289.0,21.0
244977.0,835243.0,29.0
244983.0,710206.0,28.0
244996.0,453954.0,25.0
244999.0,,24.0
245002.0,930002.0,30.0
245029.0,,26.0
245037.0,312148.0,24.0
245043.0,,25.0
245044.0,84895.0,21.0
,372162.0,24.0
,73610.0,21.0
245065.0,,25.0
245065.0,630250.0,27.0
245066.0,522315.0,26.0
245075.0,180354.0,22.0
245090.0,156624.0,22.0
245098.0,,26.0
245119.0,,22.0
245133.0,,26.0
,838722.0,29.0
,41914.0,21.0
245180.0,443815.0,25.0
245192.0,470072.0,25.0
,209203.0,22.0
245232.0,,22.0
245233.0,,26.0
245236.0,700290.0,28.0
245241.0,,23.0
245243.0,,28.0
245255.0,171482.0,22.0
245290.0,735984.0,28.0
245309.0,728285.0,28.0
245312.0,,29.0
,708668.0,28.0
,366358.0,24.0
245335.0,448599.0,25.0
245348.0,384959.0,24.0
245360.0,351844.0,24.0
245383.0,,24.0
,330019.0,24.0
245390.0,108842.0,21.0
245402.0,743616.0,28.0
,476282.0,25.0
245427.0,,29.0
245444.0,,21.0
245447.0,,26.0
,463952.0,25.0
245458.0,,30.0
245460.0,,27.0
245461.0,,29.0
,636762.0,27.0
,254553.0,23.0
,149223.0,22.0
,838698.0,29.0
245499.0,362913.0,24.0
245511.0,85270.0,21.0
245520.0,331044.0,24.0
,826306.0,29.0
245527.0,906549.0,30.0
,802436.0,29.0
245530.0,,29.0
245530.0,,25.0
245534.0,155602.0,22.0
,247171.0,23.0
245548.0,,24.0
,192459.0,22.0
,466300.0,25.0
,910000.0,30.0
245574.0,,29.0
245576.0,298413.0,23.0
,445360.0,25.0
245595.0,207250.0,22.0
245604.0,478967.0,25.0
245612.0,,28.0
,923420.0,30.0
245615.0,191067.0,22.0
245627.0,527268.0,26.0
245644.0,907024.0,30.0
245650.0,171293.0,22.0
245651.0,,23.0
245666.0,,26.0
245670.0,,23.0
,830880.0,29.0
245683.0,158450.0,22.0
245689.0,,30.0
245692.0,182458.0,22.0
,532451.0,26.0
245694.0,464981.0,25.0
,78009.0,21.0
245695.0,,29.0
245702.0,,21.0
245714.0,895928.0,30.0
,260027.0,23.0
,768178.0,28.0
245752.0,,21.0
245754.0,640172.0,27.0
,918537.0,30.0
245797.0,178426.0,22.0
245815.0,107685.0,21.0
245819.0,457760.0,25.0
,823349.0,29.0
245838.0,,27.0
245844.0,710496.0,28.0
245849.0,929907.0,30.0
,910994.0,30.0
245856.0,,27.0
245860.0,743555.0,28.0
,559116.0,26.0
,287634.0,23.0
,87027.0,21.0
245895.0,,26.0
245916.0,,29.0
245925.0,246415.0,23.0
245932.0,645144.0,27.0
245939.0,526674.0,26.0
245945.0,,27.0
,891965.0,30.0
245961.0,649341.0,27.0
245969.0,,25.0
,424201.0,25.0
245992.0,417700.0,25.0
246004.0,548192.0,26.0
246006.0,873102.0,30.0
246014.0,346599.0,24.0
246016.0,,27.0
246016.0,565149.0,26.0
246030.0,753472.0,28.0
246037.0,,28.0
246043.0,,24.0
246062.0,229235.0,23.0
246068.0,,24.0
246071.0,,22.0
,516442.0,26.0
246096.0,,24.0
246097.0,802268.0,29.0
,164954.0,22.0
,461561.0,25.0
246116.0,723346.0,28.0
,623233.0,27.0
246162.0,,26.0
246173.0,635312.0,27.0
246174.0,185077.0,22.0
246176.0,326321.0,24.0
246176.0,329728.0,24.0
246190.0,,26.0
246202.0,,30.0
,934813.0,30.0
246260.0,,24.0
246262.0,423559.0,25.0
246263.0,788023.0,29.0
246276.0,,29.0
246277.0,896522.0,30.0
246281.0,299959.0,23.0
246288.0,,27.0
246289.0,935789.0,30.0
246309.0,518110.0,26.0
246315.0,,23.0
246320.0,,28.0
246337.0,,21.0
246340.0,,28.0
,277147.0,23.0
,604581.0,27.0
246356.0,644151.0,27.0
246357.0,237602.0,23.0
246369.0,519090.0,26.0
246379.0,650337.0,27.0
246388.0,254943.0,23.0
246397.0,341562.0,24.0
246404.0,867864.0,30.0
246407.0,442566.0,25.0
246407.0,841753.0,29.0
246417.0,,24.0
,616141.0,27.0
246445.0,,25.0
246449.0,269820.0,23.0
,266538.0,23.0
246457.0,,29.0
246459.0,350426.0,24.0
246477.0,74612.0,21.0
246490.0,,21.0
246493.0,544042.0,26.0
246500.0,172646.0,22.0
,238588.0,23.0
246522.0,733439.0,28.0
246540.0,268329.0,23.0
246546.0,853425.0,29.0
246546.0,98088.0,21.0
,922354.0,30.0
246558.0,,23.0
246559.0,497044.0,26.0
,610968.0,27.0
246602.0,99044.0,21.0
246602.0,104687.0,21.0
246628.0,,25.0
246643.0,833763.0,29.0
,756114.0,28.0
246649.0,,27.0
,915727.0,30.0
,845794.0,29.0
,617164.0,27.0
246715.0,,27.0
246722.0,,24.0
,725599.0,28.0
246726.0,,25.0
246727.0,846753.0,29.0
246732.0,628121.0,27.0
246742.0,,21.0
246748.0,610907.0,27.0
246755.0,384893.0,24.0
246758.0,,29.0
246761.0,,26.0
,114886.0,21.0
246766.0,886868.0,30.0
,652246.0,27.0
246782.0,627311.0,27.0
246792.0,855158.0,29.0
246793.0,,21.0
246816.0,565174.0,26.0
246842.0,,21.0
246857.0,,23.0
,524974.0,26.0
246871.0,364577.0,24.0
246871.0,,30.0
,278459.0,23.0
246900.0,255877.0,23.0
246915.0,,21.0
246925.0,635970.0,27.0
246933.0,443729.0,25.0
246940.0,730225.0,28.0
246945.0,,22.0
,525403.0,26.0
246948.0,480849.0,25.0
246952.0,,26.0
,338622.0,24.0
246971.0,508053.0,26.0
,265703.0,23.0
246976.0,362822.0,24.0
247001.0,,29.0
,598316.0,27.0
,560406.0,26.0
247057.0,140239.0,22.0
247059.0,808470.0,29.0
,557296.0,26.0
247086.0,916549.0,30.0
247092.0,,23.0
247096.0,167865.0,22.0
,687301.0,28.0
,935644.0,30.0
247113.0,239040.0,23.0
,508315.0,26.0
247121.0,427196.0,25.0
,828457.0,29.0
,415601.0,25.0
,881149.0,30.0
,667171.0,27.0
247170.0,,26.0
247182.0,546703.0,26.0
247208.0,304692.0,23.0
247211.0,,27.0
247223.0,210983.0,22.0
247228.0,,28.0
247235.0,197591.0,22.0
247262.0,471809.0,25.0
247285.0,553202.0,26.0
247287.0,262550.0,23.0
247294.0,647738.0,27.0
247301.0,,29.0
247314.0,,24.0
247317.0,542667.0,26.0
247318.0,,29.0
247324.0,,23.0
247325.0,274968.0,23.0
247325.0,731047.0,28.0
247354.0,,26.0
,594096.0,27.0
247366.0,196789.0,22.0
,295918.0,23.0
247389.0,,25.0
,54061.0,21.0
247399.0,,27.0
247400.0,451702.0,25.0
,905516.0,30.0
247414.0,923260.0,30.0
247426.0,,21.0
247437.0,558210.0,26.0
247444.0,,26.0
247444.0,715713.0,28.0
247448.0,349991.0,24.0
,734793.0,28.0
,537949.0,26.0
247492.0,411818.0,25.0
247492.0,78366.0,21.0
,164215.0,22.0
,138226.0,22.0
,90992.0,21.0
247514.0,352473.0,24.0
247515.0,714222.0,28.0
247516.0,,21.0
247546.0,,26.0
247560.0,248859.0,23.0
247569.0,689153.0,28.0
247583.0,523087.0,26.0
247585.0,268050.0,23.0
,631276.0,27.0
247595.0,460310.0,25.0
,240235.0,23.0
247603.0,452081.0,25.0
,623272.0,27.0
,775019.0,29.0
247627.0,529131.0,26.0
247635.0,222244.0,23.0
,94938.0,21.0
,706168.0,28.0
,364499.0,24.0
247683.0,916015.0,30.0
247697.0,,22.0
247724.0,931203.0,30.0
,558621.0,26.0
,909863.0,30.0
247733.0,541839.0,26.0
247736.0,348385.0,24.0
247739.0,569985.0,26.0
,651283.0,27.0
247762.0,103188.0,21.0
,324880.0,24.0
247765.0,,29.0
247774.0,254132.0,23.0
247778.0,,21.0
247779.0,954348.0,30.0
247790.0,71080.0,21.0
247799.0,176780.0,22.0
247804.0,,22.0
247808.0,,21.0
247817.0,233329.0,23.0
247817.0,,23.0
,180247.0,22.0
247829.0,,30.0
247847.0,641016.0,27.0
247850.0,,28.0
247853.0,,25.0
,263218.0,23.0
247883.0,295662.0,23.0
247912.0,44496.0,21.0
,62547.0,21.0
